filename,lpips,ssim
Boat_2015_00975,0.5608178973197937,0.5707357600059886
Boat_2015_00997,0.7700608372688293,0.2442893081109401
Boat_2015_01006,0.8047986626625061,0.09455722652601277
Boat_2015_01008,0.7038578391075134,0.44312129480637186
Boat_2015_01034,0.662745475769043,0.26340911759878693
Boat_2015_01055,0.6070495843887329,0.5112453736803597
Boat_2015_01071,0.7422776818275452,0.30158902700820206
Boat_2015_01083,0.8714479207992554,0.3692110677573976
Boat_2015_01088,0.6038515567779541,0.21644971368675162
Boat_2015_01097,0.6700643301010132,0.24489916950838644
Boat_2015_01116,0.765160083770752,0.21911752513408778
Boat_2015_01118,0.5579937696456909,0.37447979027001543
Boat_2015_01120,0.7015128135681152,0.254539429607371
Boat_2015_01124,0.5055956840515137,0.40798069153441413
Boat_2015_01148,0.677757978439331,0.3858246505204607
Boat_2015_01212,0.8227577805519104,0.10749804930295033
Boat_2015_01220,0.5615950226783752,0.11411264983585974
Boat_2015_01229,0.7563562989234924,0.05459209983176852
Boat_2015_01247,0.7583386898040771,0.18452442993449159
Boat_2015_01258,0.606907308101654,0.43441154177935043
Boat_2015_01259,0.8337564468383789,0.031264199358953824
Boat_2015_01285,0.4998314082622528,0.3155888195754641
Boat_2015_01289,0.7024214863777161,0.15097721111337534
Boat_2015_01290,0.7393106818199158,0.20635010641675441
Boat_2015_01291,0.5654026865959167,0.4695688774669726
Boat_2015_01322,0.6668199300765991,0.1952808662851262
Boat_2015_01331,0.5719361901283264,0.3469535984329986
Bottle_2015_01333,0.6136318445205688,0.19726582599300327
Bottle_2015_01334,0.5833704471588135,0.26511530558788593
Bottle_2015_01359,0.6872795820236206,0.0848358151151214
Bottle_2015_01368,0.7848440408706665,0.08430938425323024
Bottle_2015_01402,0.7591883540153503,0.21486833895562954
Bottle_2015_01428,0.6179553270339966,0.18525048558644333
Bottle_2015_01435,0.6116185188293457,0.2652066617898898
Bottle_2015_01436,0.8058152794837952,0.23833585393890896
Bottle_2015_01439,0.7654349207878113,0.22377357178183935
Bottle_2015_01442,0.8404649496078491,0.09220498203616885
Bottle_2015_01456,0.9495967626571655,0.19193575165920498
Bottle_2015_01470,0.5593668222427368,0.36098075054734163
