filename,edge_consistency
Motorbike_2015_05796,0.21026835871534333
Motorbike_2015_05799,0.1794326740659366
Motorbike_2015_05817,0.13443959876472797
Motorbike_2015_05824,0.2299588123742729
Motorbike_2015_05825,0.1550430958043352
Motorbike_2015_05830,0.18094108859239819
Motorbike_2015_05834,0.21210578782688494
Motorbike_2015_05858,0.22638157335150755
Motorbike_2015_05863,0.2608282896061195
Motorbike_2015_05875,0.0921273468646927
Motorbike_2015_05889,0.16802022458016086
Motorbike_2015_05894,0.1852540207370086
Motorbike_2015_05946,0.18240468825301354
Motorbike_2015_05947,0.20133529640696307
Motorbike_2015_05980,0.1769680971389364
Motorbike_2015_05991,0.18077032237543642
Motorbike_2015_05993,0.17978700165056477
Motorbike_2015_06000,0.27247250503791315
Motorbike_2015_06005,0.2525438809013012
Motorbike_2015_06009,0.2188650532686124
Motorbike_2015_06023,0.18122586787901954
Motorbike_2015_06026,0.2088942968714224
Motorbike_2015_06030,0.271034898458369
Motorbike_2015_06032,0.25927871715132106
Motorbike_2015_06035,0.11104248066546037
Motorbike_2015_06036,0.20415031556720795
Motorbike_2015_06071,0.11915636109668475
Motorbike_2015_06075,0.2545627337550916
Motorbike_2015_06085,0.17384859721281198
Motorbike_2015_06087,0.29766394803159896
Motorbike_2015_06092,0.13142211390894856
Motorbike_2015_06104,0.16674755400831776
Motorbike_2015_06127,0.0
Motorbike_2015_06129,0.24006852210182483
Motorbike_2015_06130,0.3059201751041596
Motorbike_2015_06158,0.1817108235999344
Motorbike_2015_06160,0.18297785967317293
Motorbike_2015_06179,0.21244400772324185
Motorbike_2015_06184,0.18190626048175176
Motorbike_2015_06199,0.16926895672803635
Motorbike_2015_06222,0.12892643769092269
Motorbike_2015_06228,0.1371936170152464
Motorbike_2015_06237,0.09443097562746805
People_2015_06252,0.17665744351959972
People_2015_06253,0.3649904974487293
People_2015_06260,0.24028983116264352
People_2015_06276,0.15641010008239128
People_2015_06296,0.2257827252946246
People_2015_06319,0.1833902227189614
People_2015_06327,0.23615810346310215
People_2015_06329,0.19447853974791945
People_2015_06337,0.28789328195890274
People_2015_06376,0.3319074291034001
People_2015_06385,0.11563372590118322
People_2015_06407,0.24038450973987052
People_2015_06421,0.38263726687443167
People_2015_06439,0.27636194245066037
People_2015_06450,0.17797877023180128
People_2015_06451,0.18248334437502434
People_2015_06452,0.20994419219448926
People_2015_06453,0.19804815896611022
People_2015_06468,0.21624490905908994
People_2015_06473,0.2007662131919038
People_2015_06476,0.18370430722458406
People_2015_06484,0.15205562991470792
People_2015_06488,0.18482412538121692
People_2015_06512,0.07567175322029651
People_2015_06519,0.17071240698466542
People_2015_06537,0.1856435444609518
People_2015_06548,0.22944191526586488
People_2015_06578,0.28336614359514406
People_2015_06581,0.20790241073560836
People_2015_06584,0.15091745873689547
People_2015_06608,0.12388804523597405
People_2015_06612,0.24286170677361357
People_2015_06626,0.27647477984754365
People_2015_06680,0.23855543415800104
People_2015_06683,0.20121287619523853
People_2015_06694,0.07500550138854885
People_2015_06697,0.27708756655699235
People_2015_06714,0.1307757147070982
People_2015_06715,0.168363510103081
People_2015_06729,0.17804774502239315
People_2015_06759,0.20478513767899978
People_2015_06771,0.17919214192008184
People_2015_06772,0.18574022228285267
People_2015_06781,0.24835487268072148
People_2015_06786,0.20325862419729865
People_2015_06790,0.18171088962088222
People_2015_06805,0.09745181049409088
People_2015_06825,0.34806600876353755
People_2015_06832,0.37815022627144546
People_2015_06842,0.15240263764704218
People_2015_06849,0.3748187171343682
People_2015_06851,0.030023299065676627
Table_2015_06858,0.19324844983332828
